id,airp_id,flying_height,photo_year,photo_date,photo_time,latitude,longitude,film_roll,frame_number,georef_metadata_ind,published_ind,media,photo_tag,bcgs_tile,nts_tile,scale,ground_sample_distance,operation_tag,focal_length,thumbnail_image_url,flight_log_url,camera_calibration_url,patb_georef_url,flight_line_segment_id,operation_id,film_record_id,objectid,se_anno_cad_data,geometry
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414186,1414186,6096,1971,1971-08-30,10:55:00,54.2285,-126.6218,bc5440,178,N,Y,Film - BW,bc5440_178,093l02724,093L02,1:31680,,B-113-DF-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5440/bc5440_178_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5440_2.jpg,,,82121,5497,12643,19607529,,"c(-126.6218, 54.2285)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414187,1414187,6096,1971,1971-08-30,10:55:00,54.25368,-126.6217,bc5440,179,N,Y,Film - BW,bc5440_179,093l02742,093L07,1:31680,,B-113-DF-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5440/bc5440_179_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5440_2.jpg,,,82121,5497,12643,19607530,,"c(-126.6217, 54.25368)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414188,1414188,6096,1971,1971-08-30,10:55:00,54.27887,-126.6215,bc5440,180,N,Y,Film - BW,bc5440_180,093l02744,093L07,1:31680,,B-113-DF-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5440/bc5440_180_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5440_2.jpg,,,82121,5497,12643,19607531,,"c(-126.6215, 54.27887)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414189,1414189,6096,1971,1971-08-30,10:55:00,54.30405,-126.6213,bc5440,181,N,Y,Film - BW,bc5440_181,093l03722,093L07,1:31680,,B-113-DF-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5440/bc5440_181_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5440_2.jpg,,,82121,5497,12643,19607532,,"c(-126.6213, 54.30405)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414190,1414190,6096,1971,1971-08-30,10:55:00,54.32924,-126.6211,bc5440,182,N,Y,Film - BW,bc5440_182,093l03724,093L07,1:31680,,B-113-DF-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5440/bc5440_182_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5440_2.jpg,,,82121,5497,12643,19607533,,"c(-126.6211, 54.32924)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414191,1414191,6096,1971,1971-08-30,10:55:00,54.35443,-126.6209,bc5440,183,N,Y,Film - BW,bc5440_183,093l03742,093L07,1:31680,,B-113-DF-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5440/bc5440_183_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5440_2.jpg,,,82121,5497,12643,19607534,,"c(-126.6209, 54.35443)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414192,1414192,6096,1971,1971-08-30,10:55:00,54.37962,-126.6207,bc5440,184,N,Y,Film - BW,bc5440_184,093l03744,093L07,1:31680,,B-113-DF-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5440/bc5440_184_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5440_2.jpg,,,82121,5497,12643,19607535,,"c(-126.6207, 54.37962)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414324,1414324,6096,1971,1971-06-05,09:05:00,54.22734,-126.0924,bc5420,69,N,Y,Film - BW,bc5420_069,093l03023,093L01,1:31680,,B-122-LI-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5420/bc5420_069_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5420_1.jpg,,,82127,5464,12582,19607667,,"c(-126.0924, 54.22734)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414325,1414325,6096,1971,1971-06-05,09:05:00,54.25448,-126.0924,bc5420,70,N,Y,Film - BW,bc5420_070,093l03041,093L08,1:31680,,B-122-LI-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5420/bc5420_070_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5420_1.jpg,,,82127,5464,12582,19607668,,"c(-126.0924, 54.25448)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414326,1414326,6096,1971,1971-06-05,09:05:00,54.28162,-126.0924,bc5420,71,N,Y,Film - BW,bc5420_071,093l03043,093L08,1:31680,,B-122-LI-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5420/bc5420_071_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5420_1.jpg,,,82127,5464,12582,19607669,,"c(-126.0924, 54.28162)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414327,1414327,6096,1971,1971-06-05,09:05:00,54.30877,-126.0924,bc5420,72,N,Y,Film - BW,bc5420_072,093l04021,093L08,1:31680,,B-122-LI-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5420/bc5420_072_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5420_1.jpg,,,82127,5464,12582,19607670,,"c(-126.0924, 54.30877)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414350,1414350,6096,1971,1971-06-05,09:05:00,54.3676,-126.1682,bc5420,95,N,Y,Film - BW,bc5420_095,093l04031,093L08,1:31680,,B-122-LI-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5420/bc5420_095_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5420_1.jpg,,,82128,5464,12582,19607693,,"c(-126.1682, 54.3676)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1414351,1414351,6096,1971,1971-06-05,09:05:00,54.34234,-126.1679,bc5420,96,N,Y,Film - BW,bc5420_096,093l04013,093L08,1:31680,,B-122-LI-71,153,https://openmaps.gov.bc.ca/thumbs/1971/bc5420/bc5420_096_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1971/roll_pages/bc5420_1.jpg,,,82128,5464,12582,19607694,,"c(-126.1679, 54.34234)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267547,1267547,7315,1975,1975-07-05,08:50:00,54.20877,-126.0782,bc7739,115,N,Y,Film - BW,bc7739_115,093l03021,093L01,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7739/bc7739_115_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77601,5298,14998,19481217,,"c(-126.0782, 54.20877)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267548,1267548,7315,1975,1975-07-05,08:50:00,54.20869,-126.052,bc7739,116,N,Y,Film - BW,bc7739_116,093l03021,093L01,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7739/bc7739_116_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77601,5298,14998,19481218,,"c(-126.052, 54.20869)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267632,1267632,7315,1975,1975-07-05,08:50:00,54.23759,-126.0642,bc7739,200,N,Y,Film - BW,bc7739_200,093l03023,093L01,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7739/bc7739_200_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77602,5298,14998,19481302,,"c(-126.0642, 54.23759)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267633,1267633,7315,1975,1975-07-05,08:50:00,54.23724,-126.091,bc7739,201,N,Y,Film - BW,bc7739_201,093l03023,093L01,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7739/bc7739_201_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77602,5298,14998,19481303,,"c(-126.091, 54.23724)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267690,1267690,7315,1975,1975-07-05,08:50:00,54.26674,-126.0975,bc7739,258,N,Y,Film - BW,bc7739_258,093l03041,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7739/bc7739_258_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77603,5298,14998,19481360,,"c(-126.0975, 54.26674)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267691,1267691,7315,1975,1975-07-05,08:50:00,54.26654,-126.0717,bc7739,259,N,Y,Film - BW,bc7739_259,093l03041,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7739/bc7739_259_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77603,5298,14998,19481361,,"c(-126.0717, 54.26654)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267788,1267788,7315,1975,1975-07-05,08:50:00,54.29438,-126.0822,bc7740,52,N,Y,Film - BW,bc7740_052,093l03043,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_052_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77604,5298,14999,19481458,,"c(-126.0822, 54.29438)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267789,1267789,7315,1975,1975-07-05,08:50:00,54.29451,-126.106,bc7740,53,N,Y,Film - BW,bc7740_053,093l03034,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_053_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77604,5298,14999,19481459,,"c(-126.106, 54.29451)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267811,1267811,7315,1975,1975-07-05,08:50:00,54.32345,-126.1533,bc7740,75,N,Y,Film - BW,bc7740_075,093l04011,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_075_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77605,5298,14999,19481481,,"c(-126.1533, 54.32345)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267812,1267812,7315,1975,1975-07-05,08:50:00,54.32335,-126.1284,bc7740,76,N,Y,Film - BW,bc7740_076,093l04012,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_076_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77605,5298,14999,19481482,,"c(-126.1284, 54.32335)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267813,1267813,7315,1975,1975-07-05,08:50:00,54.32325,-126.1035,bc7740,77,N,Y,Film - BW,bc7740_077,093l04012,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_077_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77605,5298,14999,19481483,,"c(-126.1035, 54.32325)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267814,1267814,7315,1975,1975-07-05,08:50:00,54.32315,-126.0787,bc7740,78,N,Y,Film - BW,bc7740_078,093l04021,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_078_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77605,5298,14999,19481484,,"c(-126.0787, 54.32315)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267910,1267910,7315,1975,1975-07-05,08:50:00,54.35189,-126.1523,bc7740,174,N,Y,Film - BW,bc7740_174,093l04031,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_174_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77606,5298,14999,19481580,,"c(-126.1523, 54.35189)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267911,1267911,7315,1975,1975-07-05,08:50:00,54.35198,-126.1794,bc7740,175,N,Y,Film - BW,bc7740_175,093l04031,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_175_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77606,5298,14999,19481581,,"c(-126.1794, 54.35198)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267930,1267930,7315,1975,1975-07-05,08:50:00,54.38233,-126.1607,bc7740,194,N,Y,Film - BW,bc7740_194,093l04033,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_194_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77607,5298,14999,19481600,,"c(-126.1607, 54.38233)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267931,1267931,7315,1975,1975-07-05,08:50:00,54.3821,-126.1337,bc7740,195,N,Y,Film - BW,bc7740_195,093l04034,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_195_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77607,5298,14999,19481601,,"c(-126.1337, 54.3821)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1267932,1267932,7315,1975,1975-07-05,08:50:00,54.38186,-126.1067,bc7740,196,N,Y,Film - BW,bc7740_196,093l04034,093L08,1:20000,,B-010-FI-75,305,https://openmaps.gov.bc.ca/thumbs/1975/bc7740/bc7740_196_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1975/roll_pages/bc7739_7740_1.jpg,,,77607,5298,14999,19481602,,"c(-126.1067, 54.38186)"
